Vaccination,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered,Population,Danger Level
39189,1580601600,461,13,2,0,0,0,0
50328,1580601600,549,13,2,0,0,0,0
93205,1580601600,112,218,2,0,0,0,0
56108,1580601600,112,4,2,0,0,0,0
66158,1580601600,112,67,2,1,0,45448,1
69450,1580601600,112,77,2,0,0,45448,1
77311,1580601600,112,121,2,0,0,45448,1
41336,1580601600,25,122,2,0,0,45448,1
64495,1580601600,112,151,1,0,0,45448,1
76554,1580601600,699,153,1,0,0,45448,1
65037,1580601600,112,189,1,0,0,45448,1
49553,1580601600,584,29,1,0,0,45448,1
19098,1580601600,112,49,1,0,0,45448,1
81471,1580601600,112,99,1,0,0,45448,1
79147,1580601600,112,100,1,0,0,45448,1
54839,1580601600,112,105,1,0,0,45448,1
75344,1580601600,695,122,1,0,0,45448,1
35130,1580601600,273,122,1,0,0,45448,1
50082,1580601600,410,122,1,0,0,45448,1
99021,1580601600,509,122,1,0,0,45448,1
36725,1580601600,522,122,1,0,0,45448,1
23277,1580601600,577,122,1,0,0,45448,1
17203,1580688000,164,29,13522,414,386,23510,0
76004,1580688000,132,29,725,0,21,0,0
13473,1580688000,692,29,724,0,43,0,0
92154,1580688000,151,29,566,2,16,1548,0
75840,1580688000,169,29,521,0,22,0,0
34553,1580688000,168,29,408,0,14,0,0
18606,1580688000,199,29,391,0,18,0,0
33847,1580688000,28,29,337,2,9,3762,0
91803,1580688000,198,29,271,0,8,0,0
89104,1580688000,527,29,259,0,7,0,0
13693,1580688000,536,29,254,1,14,1850,0
50566,1580688000,557,29,212,1,12,2529,0
85346,1580688000,528,29,203,1,10,2731,0
83859,1580688000,103,29,179,0,1,0,0
67472,1580688000,526,29,128,0,0,0,0
82364,1580688000,133,29,127,0,7,0,0
46677,1580688000,150,29,121,2,2,13790,0
75372,1580688000,685,29,117,0,5,0,0
57065,1580688000,149,29,113,1,3,6702,0
62968,1580688000,264,29,74,0,1,0,0
54288,1580688000,529,29,74,0,2,0,0
84594,1580688000,140,29,72,1,4,11411,0
45034,1580688000,583,29,60,0,1,0,0
50405,1580688000,109,29,55,0,3,0,0
74083,1580688000,137,29,46,0,2,0,0
36747,1580688000,177,29,34,0,1,0,0
69427,1580688000,200,29,31,0,1,0,0
56830,1580688000,371,29,31,0,1,0,0
60596,1580688000,675,29,24,0,0,0,0
53899,1580688000,112,7,20,0,1,0,0
49309,1580688000,112,111,19,0,5,0,0
52970,1580688000,112,92,18,0,0,0,0
56420,1580688000,160,215,15,0,0,0,0
70757,1580688000,112,97,15,0,0,0,0
52866,1580688000,458,29,13,0,0,0,0
53007,1580688000,112,197,12,0,0,0,0
63570,1580688000,569,108,10,0,0,0,0
21747,1580688000,280,27,8,0,0,0,0
83603,1580688000,112,31,8,0,0,0,0
25094,1580688000,112,131,8,0,1,0,0
78691,1580688000,112,191,6,0,0,0,0
82080,1580688000,112,126,5,0,0,0,0
66549,1580688000,363,13,4,0,2,0,0
94547,1580688000,644,13,4,0,0,0,0
99313,1580688000,408,153,3,0,0,0,0
16722,1580688000,112,218,3,0,0,0,0
98810,1580688000,461,13,2,0,0,0,0
99580,1580688000,549,13,2,0,0,0,0
12539,1580688000,112,4,2,0,0,0,0
57103,1580688000,112,67,2,1,0,45448,1
25506,1580688000,112,77,2,0,0,0,1
33561,1580688000,112,121,2,0,0,0,1
75878,1580688000,25,122,2,0,0,0,1
11142,1580688000,500,122,2,0,0,0,1
34989,1580688000,509,122,2,0,0,0,1
75911,1580688000,112,151,1,0,0,0,1
58992,1580688000,699,153,1,0,0,0,1
13746,1580688000,112,189,1,0,0,0,1
53134,1580688000,584,29,1,0,0,0,1
75891,1580688000,112,49,1,0,0,0,1
65614,1580688000,112,99,1,0,0,0,1
82953,1580688000,112,100,1,0,0,0,1
70912,1580688000,112,105,1,0,0,0,1
58542,1580688000,695,122,1,0,0,0,1
77790,1580688000,273,122,1,0,0,0,1
36073,1580688000,410,122,1,0,0,0,1
22745,1580688000,522,122,1,0,0,0,1
55932,1580688000,577,122,1,0,0,0,1
36822,1580774400,164,29,16678,479,522,22598,0
28065,1580774400,692,29,829,0,62,0,0
53869,1580774400,132,29,813,0,30,0,0
18938,1580774400,151,29,675,2,27,1197,0
31944,1580774400,169,29,593,0,31,0,0
49669,1580774400,168,29,480,0,20,0,0
90170,1580774400,199,29,476,0,20,0,0
48755,1580774400,28,29,366,2,9,3272,0
29138,1580774400,198,29,308,0,12,0,0
70136,1580774400,536,29,282,1,14,1559,0
58668,1580774400,527,29,275,0,11,0,0
66554,1580774400,557,29,228,1,23,2209,0
66343,1580774400,528,29,219,1,12,2381,0
17188,1580774400,103,29,194,0,3,0,0
50749,1580774400,150,29,155,2,4,10478,0
36656,1580774400,526,29,142,0,2,0,0
18702,1580774400,133,29,139,0,10,0,0
67472,1580774400,149,29,126,1,4,5834,0
38749,1580774400,685,29,122,0,5,0,0
37603,1580774400,264,29,81,0,2,0,0
65715,1580774400,529,29,81,0,4,0,0
21884,1580774400,140,29,80,1,5,10062,0
61169,1580774400,583,29,67,0,2,0,0
83411,1580774400,137,29,58,0,2,0,0
32095,1580774400,109,29,57,0,4,0,0
40815,1580774400,200,29,42,0,1,0,0
27716,1580774400,177,29,35,0,1,0,0
75519,1580774400,371,29,34,0,1,0,0
41772,1580774400,675,29,29,0,0,0,0
63132,1580774400,112,111,25,0,5,0,0
10293,1580774400,112,92,24,0,0,0,0
15209,1580774400,112,7,22,0,1,0,0
52591,1580774400,160,215,17,1,0,34904,0
12902,1580774400,112,97,16,0,0,0,0
39157,1580774400,458,29,15,0,0,0,0
45875,1580774400,112,197,12,0,0,0,0
59387,1580774400,569,108,11,0,0,0,0
61051,1580774400,280,27,10,0,0,0,0
35090,1580774400,112,31,10,0,0,0,0
60997,1580774400,112,131,8,0,1,0,0
33957,1580774400,112,191,6,0,0,0,0
52935,1580774400,112,126,5,0,0,0,0
62895,1580774400,363,13,4,0,2,0,0
98708,1580774400,644,13,4,0,0,0,0
54852,1580774400,461,13,3,0,0,0,0
89482,1580774400,112,218,3,0,0,0,0
59350,1580774400,549,13,2,0,0,0,0
40228,1580774400,593,153,2,0,0,0,0
85554,1580774400,112,4,2,0,0,0,0
99103,1580774400,112,67,2,1,0,45448,1
15242,1580774400,112,77,2,0,0,0,1
84639,1580774400,112,121,2,0,0,0,1
79268,1580774400,25,122,2,0,0,0,1
85312,1580774400,500,122,2,0,0,0,1
70241,1580774400,509,122,2,0,0,0,1
45733,1580774400,112,113,1,0,0,0,1
41006,1580774400,112,151,1,0,0,0,1
49407,1580774400,699,153,1,0,0,0,1
13226,1580774400,271,153,1,0,0,0,1
32660,1580774400,112,189,1,0,0,0,1
79759,1580774400,584,29,1,0,0,0,1
69684,1580774400,112,49,1,0,0,0,1
22817,1580774400,112,99,1,0,0,0,1
42729,1580774400,112,100,1,0,0,0,1
27168,1580774400,112,105,1,0,0,0,1
64410,1580774400,695,122,1,0,0,0,1
30436,1580774400,273,122,1,0,0,0,1
19315,1580774400,410,122,1,0,0,0,1
55272,1580774400,522,122,1,0,0,0,1
81086,1580774400,577,122,1,0,0,0,1
70570,1580860800,164,29,19665,549,633,22049,0
19699,1580860800,132,29,895,0,49,0,0
47803,1580860800,692,29,895,0,78,0,0
47401,1580860800,151,29,764,2,47,1026,0
20060,1580860800,169,29,661,0,54,0,0
44463,1580860800,199,29,548,0,27,0,0
95299,1580860800,168,29,530,0,23,0,0
49668,1580860800,28,29,389,2,15,2956,0
62535,1580860800,198,29,341,0,23,0,0
77671,1580860800,527,29,307,0,15,0,0
16046,1580860800,536,29,301,1,24,1423,0
47389,1580860800,557,29,253,1,24,1863,0
89793,1580860800,528,29,243,1,15,2007,0
43592,1580860800,103,29,205,0,11,0,0
74047,1580860800,150,29,190,2,7,8218,0
59950,1580860800,526,29,165,0,6,0,0
62986,1580860800,133,29,150,0,13,0,0
80585,1580860800,149,29,135,1,6,5191,0
56158,1580860800,685,29,128,0,5,0,0
73832,1580860800,140,29,99,1,5,7861,0
97445,1580860800,264,29,89,0,4,0,0
84788,1580860800,529,29,81,0,5,0,0
19853,1580860800,583,29,69,1,2,11993,0
12652,1580860800,137,29,64,1,9,12995,0
70991,1580860800,109,29,62,0,6,0,0
87623,1580860800,200,29,54,0,2,0,0
19074,1580860800,177,29,42,0,3,0,0
51409,1580860800,371,29,34,0,1,0,0
64180,1580860800,675,29,32,0,0,0,0
20341,1580860800,112,92,28,0,0,0,0
50405,1580860800,112,111,25,0,5,0,0
13803,1580860800,112,7,22,0,1,0,0
25680,1580860800,160,215,21,1,0,31307,0
20175,1580860800,112,97,19,0,0,0,0
90405,1580860800,458,29,17,0,3,0,0
87732,1580860800,112,197,12,0,0,0,0
80008,1580860800,112,31,12,0,0,0,0
63960,1580860800,569,108,11,0,0,0,0
39141,1580860800,280,27,10,0,0,0,0
82954,1580860800,112,131,8,0,1,0,0
82440,1580860800,112,191,6,0,0,0,0
16284,1580860800,112,126,5,0,0,0,0
42581,1580860800,363,13,4,0,2,0,0
98699,1580860800,644,13,4,0,0,0,0
96841,1580860800,461,13,3,0,0,0,0
48934,1580860800,112,218,3,0,0,0,0
14136,1580860800,549,13,2,0,0,0,0
39171,1580860800,699,153,2,0,0,0,0
20229,1580860800,593,153,2,0,0,0,0
42716,1580860800,112,4,2,0,0,0,0
47265,1580860800,112,67,2,1,0,45448,1
84115,1580860800,112,77,2,0,0,0,1
57892,1580860800,112,121,2,0,0,0,1
65189,1580860800,25,122,2,0,0,0,1
40304,1580860800,500,122,2,0,0,0,1
43796,1580860800,509,122,2,0,0,0,1
73626,1580860800,112,113,1,0,0,0,1
61311,1580860800,112,151,1,0,0,0,1
74597,1580860800,271,153,1,0,0,0,1
45561,1580860800,112,189,1,0,0,0,1
42220,1580860800,584,29,1,0,0,0,1
68021,1580860800,112,49,1,0,0,0,1
14597,1580860800,112,99,1,0,0,0,1
31951,1580860800,112,100,1,0,0,0,1
73722,1580860800,112,105,1,0,0,0,1
69475,1580860800,695,122,1,0,0,0,1
93185,1580860800,273,122,1,0,0,0,1
41228,1580860800,283,122,1,0,0,0,1
82459,1580860800,410,122,1,0,0,0,1
83593,1580860800,522,122,1,0,0,0,1
50473,1580860800,577,122,1,0,0,0,1
39741,1580947200,164,29,22112,618,817,22071,0
81760,1580947200,132,29,970,0,69,0,0
28787,1580947200,692,29,954,0,94,0,0
89480,1580947200,151,29,851,2,56,865,0
13327,1580947200,169,29,711,0,81,0,0
65084,1580947200,199,29,600,0,37,0,0
71156,1580947200,168,29,591,0,34,0,0
31256,1580947200,28,29,411,2,24,2676,0
54174,1580947200,198,29,373,0,34,0,0
67531,1580947200,527,29,347,0,27,0,0
18629,1580947200,536,29,321,1,31,1279,0
33657,1580947200,557,29,274,1,31,1622,0
64279,1580947200,528,29,257,1,25,1809,0
17870,1580947200,150,29,227,3,8,10805,0
60622,1580947200,103,29,215,0,14,0,0
69870,1580947200,526,29,173,0,9,0,0
69994,1580947200,133,29,168,0,14,0,0
36413,1580947200,149,29,157,1,13,4185,0
29334,1580947200,685,29,133,0,7,0,0
44270,1580947200,140,29,106,1,8,7239,0
81501,1580947200,529,29,96,0,12,0,0
25344,1580947200,264,29,94,0,5,0,0
99042,1580947200,583,29,79,1,2,10211,0
76637,1580947200,137,29,71,1,6,11611,0
16832,1580947200,109,29,62,0,6,0,0
12712,1580947200,200,29,59,0,4,0,0
30588,1580947200,177,29,46,0,4,0,0
53673,1580947200,112,7,45,0,1,0,0
51713,1580947200,371,29,40,0,1,0,0
54835,1580947200,675,29,36,0,0,0,0
10598,1580947200,112,92,28,0,0,0,0
19514,1580947200,112,111,25,0,5,0,0
15920,1580947200,160,215,24,1,0,28772,0
62145,1580947200,112,97,23,0,0,0,0
41440,1580947200,458,29,18,0,3,0,0
71907,1580947200,569,108,16,0,1,0,0
63360,1580947200,112,197,12,0,0,0,0
94046,1580947200,112,31,12,0,0,0,0
97522,1580947200,280,27,10,0,1,0,0
37790,1580947200,112,131,10,0,1,0,0
12084,1580947200,112,191,6,0,0,0,0
24665,1580947200,112,126,5,0,0,0,0
58840,1580947200,363,13,4,0,2,0,0
86512,1580947200,461,13,4,0,0,0,0
92244,1580947200,644,13,4,0,0,0,0
27538,1580947200,112,218,3,0,0,0,0
88007,1580947200,549,13,2,0,0,0,0
94916,1580947200,699,153,2,0,0,0,0
95583,1580947200,593,153,2,0,0,0,0
66996,1580947200,112,4,2,0,0,0,0
22139,1580947200,112,67,2,1,0,45448,1
33127,1580947200,112,77,2,0,0,0,1
34181,1580947200,112,121,2,0,0,0,1
11699,1580947200,25,122,2,0,0,0,1
46400,1580947200,500,122,2,0,0,0,1
12002,1580947200,509,122,2,0,0,0,1
94023,1580947200,112,113,1,0,0,0,1
78012,1580947200,112,151,1,0,0,0,1
55365,1580947200,271,153,1,0,0,0,1
15266,1580947200,112,189,1,0,0,0,1
60362,1580947200,584,29,1,0,0,0,1
20263,1580947200,112,49,1,0,0,0,1
63818,1580947200,112,99,1,0,0,0,1
66338,1580947200,112,100,1,0,0,0,1
40448,1580947200,112,105,1,0,0,0,1
51084,1580947200,695,122,1,0,0,0,1
88473,1580947200,273,122,1,0,0,0,1
56831,1580947200,283,122,1,0,0,0,1
85040,1580947200,410,122,1,0,0,0,1
98661,1580947200,522,122,1,0,0,0,1
72971,1580947200,577,122,1,0,0,0,1
11304,1581033600,164,29,24953,699,1115,22128,0
10862,1581033600,132,29,1034,1,88,285,0
43284,1581033600,692,29,1006,0,123,0,0
81574,1581033600,151,29,914,3,86,1393,0
56313,1581033600,169,29,772,0,112,0,0
10529,1581033600,168,29,665,0,47,0,0
81374,1581033600,199,29,661,0,45,0,0
72055,1581033600,28,29,426,2,31,2501,0
52537,1581033600,198,29,408,0,43,0,0
12720,1581033600,527,29,386,0,37,0,0
96332,1581033600,536,29,344,1,42,1168,0
16781,1581033600,557,29,297,1,33,1449,0
59031,1581033600,150,29,277,3,12,8462,0
49863,1581033600,528,29,277,1,30,1599,0
87578,1581033600,103,29,224,0,20,0,0
94211,1581033600,526,29,184,0,17,0,0
32305,1581033600,133,29,172,0,17,0,0
26463,1581033600,149,29,172,1,22,3638,0
16674,1581033600,685,29,138,0,12,0,0
84253,1581033600,140,29,117,2,10,14251,0
87826,1581033600,529,29,104,0,15,0,0
24094,1581033600,264,29,99,0,7,0,0
80659,1581033600,137,29,81,1,6,9922,0
45956,1581033600,583,29,81,1,2,9922,0
47152,1581033600,109,29,67,0,9,0,0
99810,1581033600,200,29,65,1,4,12770,0
64830,1581033600,47,60,61,0,0,0,0
52011,1581033600,177,29,50,0,5,0,0
42347,1581033600,371,29,43,0,5,0,0
27975,1581033600,675,29,39,0,0,0,0
14002,1581033600,112,92,30,0,0,0,0
86253,1581033600,160,215,25,1,0,27997,0
69956,1581033600,112,7,25,0,1,0,0
89626,1581033600,112,111,25,0,5,0,0
31984,1581033600,112,97,24,0,1,0,0
49970,1581033600,458,29,18,0,3,0,0
30836,1581033600,569,108,16,0,1,0,0
70896,1581033600,112,197,13,0,0,0,0
95791,1581033600,112,31,12,0,1,0,0
71157,1581033600,280,27,10,0,1,0,0
54710,1581033600,112,131,10,0,1,0,0
16765,1581033600,112,191,6,0,0,0,0
98982,1581033600,461,13,5,0,0,0,0
60922,1581033600,112,126,5,0,0,0,0
94629,1581033600,363,13,4,0,2,0,0
99203,1581033600,644,13,4,0,0,0,0
13202,1581033600,699,153,4,0,0,0,0
52393,1581033600,112,218,3,0,0,0,0
16754,1581033600,112,4,3,0,0,0,0
97012,1581033600,112,67,3,1,0,45445,1
65204,1581033600,112,121,3,0,0,0,1
26477,1581033600,549,13,2,0,0,0,1
42304,1581033600,593,153,2,0,0,0,1
70544,1581033600,112,77,2,0,0,0,1
16479,1581033600,25,122,2,0,0,0,1
96493,1581033600,500,122,2,0,0,0,1
17238,1581033600,509,122,2,0,0,0,1
61730,1581033600,112,113,1,0,0,0,1
21187,1581033600,112,151,1,0,0,0,1
38516,1581033600,271,153,1,0,0,0,1
78600,1581033600,112,189,1,0,0,0,1
48343,1581033600,584,29,1,0,0,0,1
68506,1581033600,112,49,1,0,0,0,1
95249,1581033600,112,99,1,0,0,0,1
86481,1581033600,112,100,1,0,0,0,1
20608,1581033600,112,105,1,0,0,0,1
87451,1581033600,695,122,1,0,0,0,1
28640,1581033600,273,122,1,0,0,0,1
28076,1581033600,283,122,1,0,0,0,1
86843,1581033600,410,122,1,0,0,0,1
55432,1581033600,522,122,1,0,0,0,1
77112,1581033600,577,122,1,0,0,0,1
58412,1581120000,164,29,27100,780,1439,22627,0
18333,1581120000,132,29,1095,1,112,256,0
79321,1581120000,692,29,1048,0,175,0,0
49951,1581120000,151,29,981,4,116,1974,0
72531,1581120000,169,29,803,1,156,385,0
33249,1581120000,168,29,733,0,59,0,0
33410,1581120000,199,29,698,0,55,0,0
79805,1581120000,198,29,439,0,51,0,0
81430,1581120000,28,29,428,2,39,2480,0
38068,1581120000,527,29,416,0,44,0,0
28206,1581120000,536,29,364,1,60,1092,0
75004,1581120000,557,29,315,2,34,4171,0
24926,1581120000,150,29,295,5,13,14149,0
14308,1581120000,528,29,286,1,41,1529,0
32922,1581120000,103,29,239,0,24,0,0
81820,1581120000,149,29,195,1,30,2940,0
77950,1581120000,526,29,195,0,20,0,0
53491,1581120000,133,29,183,0,17,0,0
12384,1581120000,685,29,138,0,17,0,0
55360,1581120000,140,29,124,2,14,13451,0
49800,1581120000,529,29,115,0,21,0,0
94044,1581120000,264,29,105,0,8,0,0
65720,1581120000,137,29,89,1,7,8868,0
93863,1581120000,583,29,88,1,4,8996,0
64953,1581120000,109,29,79,1,12,10211,0
75722,1581120000,200,29,69,1,4,11993,0
87951,1581120000,47,60,61,0,0,0,0
53766,1581120000,177,29,52,0,5,0,0
79015,1581120000,371,29,45,0,15,0,0
27107,1581120000,675,29,42,0,0,0,0
76705,1581120000,112,92,33,0,2,0,0
98012,1581120000,112,111,32,0,10,0,0
45173,1581120000,160,215,26,1,0,27219,0
17671,1581120000,112,7,25,0,1,0,0
35056,1581120000,112,97,24,0,1,0,0
14487,1581120000,458,29,18,0,3,0,0
93340,1581120000,569,108,17,0,1,0,0
77482,1581120000,112,31,16,0,1,0,0
28034,1581120000,112,197,13,0,0,0,0
94682,1581120000,112,131,13,0,1,0,0
89976,1581120000,112,191,11,0,0,0,0
18958,1581120000,280,27,10,0,1,0,0
79107,1581120000,112,126,7,0,0,0,0
29495,1581120000,461,13,5,0,0,0,0
17058,1581120000,363,13,4,0,2,0,0
82294,1581120000,644,13,4,0,0,0,0
33261,1581120000,699,153,4,0,0,0,0
82955,1581120000,112,218,3,0,0,0,0
76411,1581120000,112,4,3,0,0,0,0
70161,1581120000,112,67,3,1,0,45445,1
84072,1581120000,112,121,3,0,0,0,1
47883,1581120000,549,13,2,0,0,0,1
64262,1581120000,593,153,2,0,0,0,1
76200,1581120000,112,77,2,0,0,0,1
35457,1581120000,25,122,2,0,0,0,1
80391,1581120000,500,122,2,0,0,0,1
19729,1581120000,509,122,2,0,0,0,1
92338,1581120000,112,113,1,0,0,0,1
86554,1581120000,112,151,1,0,0,0,1
70575,1581120000,271,153,1,0,0,0,1
20893,1581120000,112,189,1,0,0,0,1
17483,1581120000,584,29,1,0,0,0,1
82745,1581120000,112,49,1,0,0,0,1
17273,1581120000,112,99,1,0,0,0,1
17760,1581120000,112,100,1,0,1,0,1
85321,1581120000,112,105,1,0,0,0,1
45470,1581120000,695,122,1,0,0,0,1
77587,1581120000,273,122,1,0,0,0,1
14833,1581120000,283,122,1,0,0,0,1
55259,1581120000,410,122,1,0,0,0,1
60501,1581120000,522,122,1,0,0,0,1
89168,1581120000,577,122,1,0,0,0,1
13026,1581206400,164,29,29631,871,1795,22952,0
47266,1581206400,132,29,1131,1,141,243,0
71832,1581206400,692,29,1075,0,201,0,0
32685,1581206400,151,29,1033,6,153,3632,0
12246,1581206400,169,29,838,1,186,366,0
43693,1581206400,168,29,779,1,72,396,0
83037,1581206400,199,29,740,0,73,0,0
19996,1581206400,28,29,468,2,51,2126,0
40719,1581206400,198,29,468,0,71,0,0
93564,1581206400,527,29,444,1,63,817,0
83780,1581206400,536,29,386,1,71,1010,0
96804,1581206400,557,29,326,2,37,3963,0
63460,1581206400,150,29,307,6,14,16329,0
17932,1581206400,528,29,293,1,44,1478,0
24792,1581206400,103,29,250,0,35,0,0
51849,1581206400,526,29,208,0,25,0,0
82710,1581206400,149,29,206,2,34,7506,0
62593,1581206400,133,29,195,1,18,2940,0
89033,1581206400,685,29,141,0,18,0,0
49529,1581206400,140,29,131,3,19,18711,0
19765,1581206400,529,29,119,0,25,0,0
16771,1581206400,264,29,107,0,12,0,0
54859,1581206400,137,29,99,1,7,7861,0
70485,1581206400,583,29,91,1,4,8608,0
86710,1581206400,109,29,83,2,16,19548,0
17220,1581206400,200,29,78,1,12,10388,0
16817,1581206400,63,60,64,0,0,0,0
95732,1581206400,177,29,54,0,5,0,0
68353,1581206400,371,29,45,0,13,0,0
12589,1581206400,675,29,45,0,0,0,0
66638,1581206400,112,92,40,0,2,0,0
62518,1581206400,112,111,32,0,10,0,0
79354,1581206400,160,215,29,1,0,25351,0
80793,1581206400,112,7,26,0,1,0,0
12974,1581206400,112,97,25,0,3,0,0
39950,1581206400,458,29,18,0,3,0,0
41852,1581206400,569,108,18,0,1,0,0
10757,1581206400,112,31,16,0,1,0,0
13910,1581206400,112,197,14,0,0,0,0
50422,1581206400,112,131,13,0,1,0,0
85881,1581206400,112,191,11,0,0,0,0
50992,1581206400,280,27,10,0,1,0,0
23676,1581206400,112,126,7,0,0,0,0
99256,1581206400,461,13,5,0,0,0,0
30118,1581206400,363,13,4,0,2,0,0
68491,1581206400,644,13,4,0,0,0,0
89893,1581206400,699,153,4,0,0,0,0
27492,1581206400,112,218,3,0,0,0,0
55620,1581206400,112,4,3,0,0,0,0
78221,1581206400,112,67,3,1,0,45445,1
52016,1581206400,112,121,3,0,0,0,1
63742,1581206400,549,13,2,0,0,0,1
95235,1581206400,593,153,2,0,0,0,1
92713,1581206400,112,77,2,0,0,0,1
16241,1581206400,112,99,2,0,0,0,1
95544,1581206400,25,122,2,0,2,0,1
98591,1581206400,500,122,2,0,0,0,1
86812,1581206400,509,122,2,0,0,0,1
13022,1581206400,112,113,1,0,0,0,1
37844,1581206400,112,151,1,0,0,0,1
85810,1581206400,271,153,1,0,0,0,1
73365,1581206400,112,189,1,0,0,0,1
23939,1581206400,584,29,1,0,0,0,1
37482,1581206400,112,49,1,0,0,0,1
73138,1581206400,112,100,1,0,1,0,1
32726,1581206400,112,105,1,0,0,0,1
64108,1581206400,695,122,1,0,0,0,1
62350,1581206400,273,122,1,0,0,0,1
10881,1581206400,283,122,1,0,0,0,1
73585,1581206400,410,122,1,0,0,0,1
25826,1581206400,522,122,1,0,1,0,1
37404,1581206400,577,122,1,0,0,0,1
17420,1581292800,164,29,31728,974,2222,23543,0
43171,1581292800,132,29,1159,1,167,231,0
10366,1581292800,692,29,1092,0,242,0,0
66675,1581292800,151,29,1073,6,191,3413,0
59490,1581292800,169,29,879,1,208,340,0
53498,1581292800,168,29,830,3,88,1602,0
72996,1581292800,199,29,771,1,105,400,0
62614,1581292800,198,29,492,0,81,0,0
10881,1581292800,28,29,486,2,66,2007,0
86409,1581292800,527,29,466,1,66,769,0
39918,1581292800,536,29,405,1,80,946,0
84416,1581292800,557,29,337,2,44,3762,0
64806,1581292800,150,29,331,7,30,17446,0
81778,1581292800,528,29,299,1,48,1435,0
93262,1581292800,103,29,261,0,39,0,0
47768,1581292800,149,29,218,2,41,6999,0
11051,1581292800,526,29,213,0,30,0,0
10956,1581292800,133,29,210,1,24,2572,0
26786,1581292800,685,29,149,0,19,0,0
97561,1581292800,140,29,138,3,19,17893,0
36057,1581292800,63,60,135,0,0,0,0
17473,1581292800,529,29,119,0,25,0,0
72877,1581292800,137,29,109,1,10,6999,0
80613,1581292800,264,29,108,0,13,0,0
79399,1581292800,583,29,95,1,8,8218,0
62850,1581292800,109,29,83,2,17,19548,0
34368,1581292800,200,29,80,1,13,10062,0
58160,1581292800,177,29,58,0,5,0,0
91624,1581292800,371,29,49,0,13,0,0
39563,1581292800,675,29,49,0,0,0,0
45983,1581292800,112,92,45,0,2,0,0
10010,1581292800,160,215,38,1,0,20958,0
44830,1581292800,112,111,32,0,10,0,0
60519,1581292800,112,97,27,0,3,0,0
59081,1581292800,112,7,26,0,4,0,0
79234,1581292800,458,29,18,0,3,0,0
59180,1581292800,112,31,18,0,1,0,0
45505,1581292800,569,108,18,0,1,0,0
54583,1581292800,112,197,14,0,0,0,0
88636,1581292800,112,131,14,0,1,0,0
80652,1581292800,112,191,11,0,0,0,0
48327,1581292800,280,27,10,0,1,0,0
57636,1581292800,112,121,8,0,0,0,0
76122,1581292800,112,126,8,0,0,0,0
87271,1581292800,461,13,5,0,0,0,0
51056,1581292800,363,13,4,0,2,0,0
43571,1581292800,644,13,4,0,0,0,0
88806,1581292800,699,153,4,0,0,0,0
86938,1581292800,112,218,3,0,0,0,0
13184,1581292800,112,4,3,0,0,0,0
86678,1581292800,112,67,3,1,0,45445,1
95745,1581292800,549,13,2,0,0,0,1
24998,1581292800,593,153,2,0,0,0,1
35326,1581292800,112,77,2,0,0,0,1
42883,1581292800,112,99,2,0,0,0,1
31962,1581292800,25,122,2,0,2,0,1
21539,1581292800,500,122,2,0,0,0,1
80712,1581292800,509,122,2,0,0,0,1
70805,1581292800,112,113,1,0,0,0,1
83878,1581292800,112,151,1,0,0,0,1
96750,1581292800,271,153,1,0,0,0,1
40317,1581292800,112,189,1,0,0,0,1
94967,1581292800,584,29,1,0,0,0,1
30365,1581292800,112,49,1,0,0,0,1
64386,1581292800,112,100,1,0,1,0,1
90596,1581292800,112,105,1,0,0,0,1
62889,1581292800,695,122,1,0,0,0,1
75792,1581292800,273,122,1,0,0,0,1
94931,1581292800,283,122,1,0,0,0,1
30351,1581292800,410,122,1,0,0,0,1
99231,1581292800,522,122,1,0,1,0,1
49222,1581292800,577,122,1,0,0,0,1
75923,1581379200,164,29,33366,1068,2639,24187,0
52436,1581379200,132,29,1177,1,212,223,0
67990,1581379200,692,29,1117,0,270,0,0
71779,1581379200,151,29,1105,7,218,4155,0
74651,1581379200,169,29,912,1,247,329,0
39100,1581379200,168,29,860,4,105,2466,0
92936,1581379200,199,29,804,1,128,383,0
38168,1581379200,198,29,515,0,93,0,0
17352,1581379200,28,29,505,3,79,3769,0
75503,1581379200,527,29,487,1,80,729,0
26253,1581379200,536,29,417,1,85,895,0
38219,1581379200,150,29,360,8,28,18222,0
64520,1581379200,557,29,342,3,48,6635,0
26830,1581379200,528,29,303,1,52,1408,0
52176,1581379200,103,29,267,0,45,0,0
53074,1581379200,149,29,239,2,48,6274,0
45634,1581379200,526,29,219,0,32,0,0
96459,1581379200,133,29,215,1,33,2466,0
66457,1581379200,685,29,153,0,20,0,0
12148,1581379200,140,29,144,3,20,17213,0
84729,1581379200,63,60,135,0,0,0,0
26471,1581379200,137,29,127,1,17,5741,0
44945,1581379200,529,29,124,0,30,0,0
21557,1581379200,264,29,111,0,19,0,0
73160,1581379200,583,29,106,2,10,15788,0
21078,1581379200,109,29,86,2,24,18988,0
42888,1581379200,200,29,81,1,18,9922,0
29444,1581379200,177,29,58,0,5,0,0
83791,1581379200,675,29,55,0,3,0,0
